occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,occurrence_comments,authorizer,enterer,modifier,abund_value,abund_unit,created,modified,accepted_name_orig
61563,occ,,,4337,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61595,occ,,,4338,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,4,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61640,occ,,,4342,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61664,occ,,,4343,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61806,occ,,,4349,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61826,occ,,,4350,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,59,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61878,occ,,,4351,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,4,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
61926,occ,,,4352,Crassatella carolinana,species,17518,species not entered,Crassatella (Crassatella) carolinana,genus,17518,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella carolinana (Stephenson,M. Kosnik,M. Kosnik,,59,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella carolinana
62000,occ,,,4354,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,146,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62072,occ,,,4355,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,146,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62202,occ,,,4362,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62253,occ,,,4364,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,129,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62312,occ,,,4365,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,86,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62369,occ,,,4366,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,25,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62449,occ,,,4367,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,73,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62527,occ,,,4368,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,207,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62665,occ,,,4369,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,,,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62811,occ,,,4370,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,205,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
62905,occ,,,4371,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,81,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63006,occ,,,4372,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,89,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63098,occ,,,4373,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,160,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63187,occ,,,4374,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,J. Sessa,11,specimens,8/14/99 11:00,10/1/09 16:59,Crassatella vadosa
63241,occ,,,4376,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,14,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63453,occ,,,4381,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63507,occ,,,4383,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,11,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63543,occ,,,4384,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63576,occ,,,4385,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63650,occ,,,4386,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63681,occ,,,4387,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Maastrichtian,,72.1,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,12,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63733,occ,,,4391,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Maastrichtian,,72.1,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,9,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63750,occ,,,4393,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63760,occ,,,4394,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,4,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
63910,occ,,,4401,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,7,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64091,occ,,,4414,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64171,occ,,,4419,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,21,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64175,occ,,,4420,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,55,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64326,occ,,,4431,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,U. Merkel,8,specimens,8/14/99 11:00,1/20/12 6:07,Crassatella vadosa
64475,occ,,,4440,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,J. Sessa,7,specimens,8/14/99 11:00,10/1/09 17:04,Crassatella vadosa
64654,occ,,,4447,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64928,occ,,,4458,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,9,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
64967,occ,,,4459,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,40,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65001,occ,,,4460,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65036,occ,,,4462,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65117,occ,,,4468,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,9,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65125,occ,,,4469,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65143,occ,,,4471,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65155,occ,,,4472,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65184,occ,,,4473,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,28,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65218,occ,,,4475,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,35,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65264,occ,,,4477,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65315,occ,,,4481,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65463,occ,,,4490,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,9,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65523,occ,,,4491,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65636,occ,,,4496,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65734,occ,,,4501,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,56,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65763,occ,,,4502,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,11,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
65784,occ,,,4503,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1984,282,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
